date,year,time_window,sector,energy_type,value_trillion_btu
2015-01-01,2015,2008-2025,electric power,wind,51.679
2015-01-01,2015,2008-2025,industrial,wind,0
2015-01-01,2015,2008-2025,commercial,wind,0
2015-02-01,2015,2008-2025,electric power,wind,50.865
2015-02-01,2015,2008-2025,commercial,wind,0
2015-02-01,2015,2008-2025,industrial,wind,0
2015-03-01,2015,2008-2025,commercial,wind,0
2015-03-01,2015,2008-2025,industrial,wind,0
2015-03-01,2015,2008-2025,electric power,wind,52.18
2015-04-01,2015,2008-2025,commercial,wind,0
2015-04-01,2015,2008-2025,industrial,wind,0
2015-04-01,2015,2008-2025,electric power,wind,60.906
2015-05-01,2015,2008-2025,electric power,wind,58.469
2015-05-01,2015,2008-2025,industrial,wind,0
2015-05-01,2015,2008-2025,commercial,wind,0
2015-06-01,2015,2008-2025,commercial,wind,0
2015-06-01,2015,2008-2025,industrial,wind,0
2015-06-01,2015,2008-2025,electric power,wind,45.753
2015-07-01,2015,2008-2025,commercial,wind,0
2015-07-01,2015,2008-2025,industrial,wind,0
2015-07-01,2015,2008-2025,electric power,wind,46.627
2015-08-01,2015,2008-2025,electric power,wind,44.595
2015-08-01,2015,2008-2025,commercial,wind,0
2015-08-01,2015,2008-2025,industrial,wind,0
2015-09-01,2015,2008-2025,industrial,wind,0
2015-09-01,2015,2008-2025,electric power,wind,47.635
2015-09-01,2015,2008-2025,commercial,wind,0
2015-10-01,2015,2008-2025,electric power,wind,55.832
2015-10-01,2015,2008-2025,commercial,wind,0
2015-10-01,2015,2008-2025,industrial,wind,0
2015-11-01,2015,2008-2025,industrial,wind,0
2015-11-01,2015,2008-2025,commercial,wind,0
2015-11-01,2015,2008-2025,electric power,wind,67.091
2015-12-01,2015,2008-2025,commercial,wind,0
2015-12-01,2015,2008-2025,industrial,wind,0
2015-12-01,2015,2008-2025,electric power,wind,68.514
2016-01-01,2016,2008-2025,commercial,wind,0
2016-01-01,2016,2008-2025,electric power,wind,62.941
2016-01-01,2016,2008-2025,industrial,wind,0
2016-02-01,2016,2008-2025,electric power,wind,68.644
2016-02-01,2016,2008-2025,industrial,wind,0
2016-02-01,2016,2008-2025,commercial,wind,0
2016-03-01,2016,2008-2025,electric power,wind,74.79
2016-03-01,2016,2008-2025,commercial,wind,0
2016-03-01,2016,2008-2025,industrial,wind,0
2016-04-01,2016,2008-2025,industrial,wind,0
2016-04-01,2016,2008-2025,electric power,wind,70.905
2016-04-01,2016,2008-2025,commercial,wind,0
2016-05-01,2016,2008-2025,commercial,wind,0
2016-05-01,2016,2008-2025,electric power,wind,64.255
2016-05-01,2016,2008-2025,industrial,wind,0
2016-06-01,2016,2008-2025,commercial,wind,0
2016-06-01,2016,2008-2025,industrial,wind,0
2016-06-01,2016,2008-2025,electric power,wind,55.581
2016-07-01,2016,2008-2025,industrial,wind,0
2016-07-01,2016,2008-2025,commercial,wind,0
2016-07-01,2016,2008-2025,electric power,wind,60.069
2016-08-01,2016,2008-2025,electric power,wind,46.331
2016-08-01,2016,2008-2025,industrial,wind,0
2016-08-01,2016,2008-2025,commercial,wind,0
2016-09-01,2016,2008-2025,electric power,wind,55.925
2016-09-01,2016,2008-2025,industrial,wind,0
2016-09-01,2016,2008-2025,commercial,wind,0
2016-10-01,2016,2008-2025,electric power,wind,69.325
2016-10-01,2016,2008-2025,commercial,wind,0
2016-10-01,2016,2008-2025,industrial,wind,0
2016-11-01,2016,2008-2025,electric power,wind,66.151
2016-11-01,2016,2008-2025,industrial,wind,0
2016-11-01,2016,2008-2025,commercial,wind,0
2016-12-01,2016,2008-2025,commercial,wind,0
2016-12-01,2016,2008-2025,electric power,wind,78.892
2016-12-01,2016,2008-2025,industrial,wind,0
2017-01-01,2017,2008-2025,commercial,wind,0
2017-01-01,2017,2008-2025,electric power,wind,70.901
2017-01-01,2017,2008-2025,industrial,wind,0
2017-02-01,2017,2008-2025,commercial,wind,0
2017-02-01,2017,2008-2025,industrial,wind,0
2017-02-01,2017,2008-2025,electric power,wind,75.31
2017-03-01,2017,2008-2025,electric power,wind,87.707
2017-03-01,2017,2008-2025,commercial,wind,0
2017-03-01,2017,2008-2025,industrial,wind,0
2017-04-01,2017,2008-2025,electric power,wind,86.511
2017-04-01,2017,2008-2025,commercial,wind,0
2017-04-01,2017,2008-2025,industrial,wind,0
2017-05-01,2017,2008-2025,electric power,wind,78.636
2017-05-01,2017,2008-2025,commercial,wind,0
2017-05-01,2017,2008-2025,industrial,wind,0
2017-06-01,2017,2008-2025,industrial,wind,0
2017-06-01,2017,2008-2025,commercial,wind,0
2017-06-01,2017,2008-2025,electric power,wind,68.665
2017-07-01,2017,2008-2025,commercial,wind,0
2017-07-01,2017,2008-2025,industrial,wind,0
2017-07-01,2017,2008-2025,electric power,wind,54.96
2017-08-01,2017,2008-2025,industrial,wind,0
2017-08-01,2017,2008-2025,commercial,wind,0
2017-08-01,2017,2008-2025,electric power,wind,47.322
2017-09-01,2017,2008-2025,industrial,wind,0
2017-09-01,2017,2008-2025,electric power,wind,61.062
2017-09-01,2017,2008-2025,commercial,wind,0
2017-10-01,2017,2008-2025,industrial,wind,0
2017-10-01,2017,2008-2025,commercial,wind,0
2017-10-01,2017,2008-2025,electric power,wind,83.067
2017-11-01,2017,2008-2025,electric power,wind,77.085
2017-11-01,2017,2008-2025,industrial,wind,0
2017-11-01,2017,2008-2025,commercial,wind,0
2017-12-01,2017,2008-2025,electric power,wind,75.675
2017-12-01,2017,2008-2025,commercial,wind,0
2017-12-01,2017,2008-2025,industrial,wind,0
2018-01-01,2018,2008-2025,electric power,wind,87.245
2018-01-01,2018,2008-2025,commercial,wind,0
2018-01-01,2018,2008-2025,industrial,wind,0
2018-02-01,2018,2008-2025,commercial,wind,0
2018-02-01,2018,2008-2025,industrial,wind,0
2018-02-01,2018,2008-2025,electric power,wind,79.039
2018-03-01,2018,2008-2025,commercial,wind,0
2018-03-01,2018,2008-2025,electric power,wind,90.196
2018-03-01,2018,2008-2025,industrial,wind,0
2018-04-01,2018,2008-2025,industrial,wind,0
2018-04-01,2018,2008-2025,commercial,wind,0
2018-04-01,2018,2008-2025,electric power,wind,90.098
2018-05-01,2018,2008-2025,industrial,wind,0
2018-05-01,2018,2008-2025,commercial,wind,0
2018-05-01,2018,2008-2025,electric power,wind,81.655
2018-06-01,2018,2008-2025,electric power,wind,84.218
2018-06-01,2018,2008-2025,industrial,wind,0
2018-06-01,2018,2008-2025,commercial,wind,0
2018-07-01,2018,2008-2025,commercial,wind,0
2018-07-01,2018,2008-2025,industrial,wind,0
2018-07-01,2018,2008-2025,electric power,wind,56.065
2018-08-01,2018,2008-2025,industrial,wind,0
2018-08-01,2018,2008-2025,electric power,wind,67.661
2018-08-01,2018,2008-2025,commercial,wind,0
2018-09-01,2018,2008-2025,commercial,wind,0
2018-09-01,2018,2008-2025,electric power,wind,63.128
2018-09-01,2018,2008-2025,industrial,wind,0
2018-10-01,2018,2008-2025,industrial,wind,0
2018-10-01,2018,2008-2025,commercial,wind,0
2018-10-01,2018,2008-2025,electric power,wind,72.231
2018-11-01,2018,2008-2025,commercial,wind,0
2018-11-01,2018,2008-2025,industrial,wind,0
2018-11-01,2018,2008-2025,electric power,wind,75.033
2018-12-01,2018,2008-2025,commercial,wind,0
2018-12-01,2018,2008-2025,industrial,wind,0
2018-12-01,2018,2008-2025,electric power,wind,82.849
2019-01-01,2019,2008-2025,electric power,wind,82.82
2019-01-01,2019,2008-2025,commercial,wind,0
2019-01-01,2019,2008-2025,industrial,wind,0
2019-02-01,2019,2008-2025,electric power,wind,77.105
2019-02-01,2019,2008-2025,commercial,wind,0
2019-02-01,2019,2008-2025,industrial,wind,0
2019-03-01,2019,2008-2025,commercial,wind,0
2019-03-01,2019,2008-2025,industrial,wind,0
2019-03-01,2019,2008-2025,electric power,wind,87.845
2019-04-01,2019,2008-2025,industrial,wind,0
2019-04-01,2019,2008-2025,commercial,wind,0
2019-04-01,2019,2008-2025,electric power,wind,98.565
2019-05-01,2019,2008-2025,commercial,wind,0
2019-05-01,2019,2008-2025,industrial,wind,0
2019-05-01,2019,2008-2025,electric power,wind,87.882
2019-06-01,2019,2008-2025,commercial,wind,0
2019-06-01,2019,2008-2025,industrial,wind,0
2019-06-01,2019,2008-2025,electric power,wind,76.518
2019-07-01,2019,2008-2025,commercial,wind,0
2019-07-01,2019,2008-2025,electric power,wind,75.352
2019-07-01,2019,2008-2025,industrial,wind,0
2019-08-01,2019,2008-2025,electric power,wind,68.116
2019-08-01,2019,2008-2025,industrial,wind,0
2019-08-01,2019,2008-2025,commercial,wind,0
2019-09-01,2019,2008-2025,industrial,wind,0
2019-09-01,2019,2008-2025,commercial,wind,0
2019-09-01,2019,2008-2025,electric power,wind,83.574
2019-10-01,2019,2008-2025,electric power,wind,94.166
2019-10-01,2019,2008-2025,commercial,wind,0
2019-10-01,2019,2008-2025,industrial,wind,0
2019-11-01,2019,2008-2025,commercial,wind,0
2019-11-01,2019,2008-2025,electric power,wind,85.845
2019-11-01,2019,2008-2025,industrial,wind,0
2019-12-01,2019,2008-2025,industrial,wind,0
2019-12-01,2019,2008-2025,commercial,wind,0
2019-12-01,2019,2008-2025,electric power,wind,90.814
2020-01-01,2020,2008-2025,industrial,wind,0
2020-01-01,2020,2008-2025,commercial,wind,0
2020-01-01,2020,2008-2025,electric power,wind,95.868
2020-02-01,2020,2008-2025,commercial,wind,0
2020-02-01,2020,2008-2025,electric power,wind,99.24
2020-02-01,2020,2008-2025,industrial,wind,0
2020-03-01,2020,2008-2025,electric power,wind,99.951
2020-03-01,2020,2008-2025,industrial,wind,0
2020-03-01,2020,2008-2025,commercial,wind,0
2020-04-01,2020,2008-2025,industrial,wind,0
2020-04-01,2020,2008-2025,electric power,wind,101.426
2020-04-01,2020,2008-2025,commercial,wind,0
2020-05-01,2020,2008-2025,electric power,wind,96.744
2020-05-01,2020,2008-2025,commercial,wind,0
2020-05-01,2020,2008-2025,industrial,wind,0
2020-06-01,2020,2008-2025,commercial,wind,0
2020-06-01,2020,2008-2025,industrial,wind,0
2020-06-01,2020,2008-2025,electric power,wind,103.009
2020-07-01,2020,2008-2025,industrial,wind,0
2020-07-01,2020,2008-2025,electric power,wind,77.968
2020-07-01,2020,2008-2025,commercial,wind,0
2020-08-01,2020,2008-2025,commercial,wind,0
2020-08-01,2020,2008-2025,electric power,wind,78.52
2020-08-01,2020,2008-2025,industrial,wind,0
2020-09-01,2020,2008-2025,commercial,wind,0
2020-09-01,2020,2008-2025,electric power,wind,79.042
2020-09-01,2020,2008-2025,industrial,wind,0
2020-10-01,2020,2008-2025,commercial,wind,0
2020-10-01,2020,2008-2025,electric power,wind,98.268
2020-10-01,2020,2008-2025,industrial,wind,0
2020-11-01,2020,2008-2025,electric power,wind,112.945
2020-11-01,2020,2008-2025,industrial,wind,0
2020-11-01,2020,2008-2025,commercial,wind,0
2020-12-01,2020,2008-2025,commercial,wind,0
2020-12-01,2020,2008-2025,electric power,wind,109.136
2020-12-01,2020,2008-2025,industrial,wind,0
2021-01-01,2021,2008-2025,electric power,wind,102.49
2021-01-01,2021,2008-2025,commercial,wind,0
2021-01-01,2021,2008-2025,industrial,wind,0
2021-02-01,2021,2008-2025,industrial,wind,0
2021-02-01,2021,2008-2025,electric power,wind,91.077
2021-02-01,2021,2008-2025,commercial,wind,0
2021-03-01,2021,2008-2025,commercial,wind,0
2021-03-01,2021,2008-2025,industrial,wind,0
2021-03-01,2021,2008-2025,electric power,wind,133.659
2021-04-01,2021,2008-2025,commercial,wind,0
2021-04-01,2021,2008-2025,electric power,wind,123.279
2021-04-01,2021,2008-2025,industrial,wind,0
2021-05-01,2021,2008-2025,commercial,wind,0
2021-05-01,2021,2008-2025,industrial,wind,0
2021-05-01,2021,2008-2025,electric power,wind,115.204
2021-06-01,2021,2008-2025,electric power,wind,90.935
2021-06-01,2021,2008-2025,commercial,wind,0
2021-06-01,2021,2008-2025,industrial,wind,0
2021-07-01,2021,2008-2025,industrial,wind,0
2021-07-01,2021,2008-2025,commercial,wind,0
2021-07-01,2021,2008-2025,electric power,wind,74.046
2021-08-01,2021,2008-2025,electric power,wind,92.309
2021-08-01,2021,2008-2025,industrial,wind,0
2021-08-01,2021,2008-2025,commercial,wind,0
2021-09-01,2021,2008-2025,commercial,wind,0
2021-09-01,2021,2008-2025,industrial,wind,0
2021-09-01,2021,2008-2025,electric power,wind,98.864
2021-10-01,2021,2008-2025,commercial,wind,0
2021-10-01,2021,2008-2025,industrial,wind,0
2021-10-01,2021,2008-2025,electric power,wind,109.837
2021-11-01,2021,2008-2025,industrial,wind,0
2021-11-01,2021,2008-2025,electric power,wind,121.888
2021-11-01,2021,2008-2025,commercial,wind,0
2021-12-01,2021,2008-2025,electric power,wind,135.867
2021-12-01,2021,2008-2025,industrial,wind,0
2021-12-01,2021,2008-2025,commercial,wind,0
2022-01-01,2022,2008-2025,electric power,wind,127.562
2022-01-01,2022,2008-2025,commercial,wind,0
2022-01-01,2022,2008-2025,industrial,wind,0
2022-02-01,2022,2008-2025,commercial,wind,0
2022-02-01,2022,2008-2025,industrial,wind,0
2022-02-01,2022,2008-2025,electric power,wind,128.337
2022-03-01,2022,2008-2025,electric power,wind,146.707
2022-03-01,2022,2008-2025,commercial,wind,0
2022-03-01,2022,2008-2025,industrial,wind,0
2022-04-01,2022,2008-2025,commercial,wind,0
2022-04-01,2022,2008-2025,electric power,wind,157.409
2022-04-01,2022,2008-2025,industrial,wind,0
2022-05-01,2022,2008-2025,electric power,wind,143.632
2022-05-01,2022,2008-2025,commercial,wind,0
2022-05-01,2022,2008-2025,industrial,wind,0
2022-06-01,2022,2008-2025,industrial,wind,0
2022-06-01,2022,2008-2025,electric power,wind,115.143
2022-06-01,2022,2008-2025,commercial,wind,0
2022-07-01,2022,2008-2025,electric power,wind,100.512
2022-07-01,2022,2008-2025,industrial,wind,0
2022-07-01,2022,2008-2025,commercial,wind,0
2022-08-01,2022,2008-2025,electric power,wind,84.296
2022-08-01,2022,2008-2025,industrial,wind,0
2022-08-01,2022,2008-2025,commercial,wind,0
2022-09-01,2022,2008-2025,industrial,wind,0
2022-09-01,2022,2008-2025,electric power,wind,93.2
2022-09-01,2022,2008-2025,commercial,wind,0
2022-10-01,2022,2008-2025,commercial,wind,0
2022-10-01,2022,2008-2025,industrial,wind,0
2022-10-01,2022,2008-2025,electric power,wind,111.643
2022-11-01,2022,2008-2025,electric power,wind,140.464
2022-11-01,2022,2008-2025,commercial,wind,0
2022-11-01,2022,2008-2025,industrial,wind,0
2022-12-01,2022,2008-2025,industrial,wind,0
2022-12-01,2022,2008-2025,commercial,wind,0
2022-12-01,2022,2008-2025,electric power,wind,131.884
2023-01-01,2023,2008-2025,commercial,wind,0
2023-01-01,2023,2008-2025,electric power,wind,130.797
2023-01-01,2023,2008-2025,industrial,wind,0
2023-02-01,2023,2008-2025,industrial,wind,0
2023-02-01,2023,2008-2025,commercial,wind,0
2023-02-01,2023,2008-2025,electric power,wind,141.242
2023-03-01,2023,2008-2025,commercial,wind,0
2023-03-01,2023,2008-2025,industrial,wind,0
2023-03-01,2023,2008-2025,electric power,wind,148.609
2023-04-01,2023,2008-2025,electric power,wind,145.755
2023-04-01,2023,2008-2025,industrial,wind,0
2023-04-01,2023,2008-2025,commercial,wind,0
2023-05-01,2023,2008-2025,commercial,wind,0
2023-05-01,2023,2008-2025,industrial,wind,0
2023-05-01,2023,2008-2025,electric power,wind,109.887
2023-06-01,2023,2008-2025,industrial,wind,0
2023-06-01,2023,2008-2025,electric power,wind,93.941
2023-06-01,2023,2008-2025,commercial,wind,0
2023-07-01,2023,2008-2025,commercial,wind,0
2023-07-01,2023,2008-2025,electric power,wind,95.521
2023-07-01,2023,2008-2025,industrial,wind,0
2023-08-01,2023,2008-2025,industrial,wind,0
2023-08-01,2023,2008-2025,commercial,wind,0
2023-08-01,2023,2008-2025,electric power,wind,96.837
2023-09-01,2023,2008-2025,commercial,wind,0
2023-09-01,2023,2008-2025,industrial,wind,0
2023-09-01,2023,2008-2025,electric power,wind,96.702
2023-10-01,2023,2008-2025,commercial,wind,0
2023-10-01,2023,2008-2025,industrial,wind,0
2023-10-01,2023,2008-2025,electric power,wind,122.834
2023-11-01,2023,2008-2025,commercial,wind,0
2023-11-01,2023,2008-2025,industrial,wind,0
2023-11-01,2023,2008-2025,electric power,wind,124.273
2023-12-01,2023,2008-2025,industrial,wind,0
2023-12-01,2023,2008-2025,commercial,wind,0
2023-12-01,2023,2008-2025,electric power,wind,129.711
2024-01-01,2024,2008-2025,commercial,wind,0
2024-01-01,2024,2008-2025,industrial,wind,0
2024-01-01,2024,2008-2025,electric power,wind,118.64
2024-02-01,2024,2008-2025,electric power,wind,139.778
2024-02-01,2024,2008-2025,commercial,wind,0
2024-02-01,2024,2008-2025,industrial,wind,0
2024-03-01,2024,2008-2025,electric power,wind,153.82
2024-03-01,2024,2008-2025,commercial,wind,0
2024-03-01,2024,2008-2025,industrial,wind,0
2024-04-01,2024,2008-2025,electric power,wind,160.586
2024-04-01,2024,2008-2025,commercial,wind,0
2024-04-01,2024,2008-2025,industrial,wind,0
2024-05-01,2024,2008-2025,industrial,wind,0
2024-05-01,2024,2008-2025,electric power,wind,133.873
2024-05-01,2024,2008-2025,commercial,wind,0
2024-06-01,2024,2008-2025,industrial,wind,0
2024-06-01,2024,2008-2025,commercial,wind,0
2024-06-01,2024,2008-2025,electric power,wind,131.849
2024-07-01,2024,2008-2025,electric power,wind,96.529
2024-07-01,2024,2008-2025,commercial,wind,0
2024-07-01,2024,2008-2025,industrial,wind,0
2024-08-01,2024,2008-2025,electric power,wind,99.891
2024-08-01,2024,2008-2025,industrial,wind,0
2024-08-01,2024,2008-2025,commercial,wind,0
2024-09-01,2024,2008-2025,electric power,wind,99.506
2024-09-01,2024,2008-2025,industrial,wind,0
2024-09-01,2024,2008-2025,commercial,wind,0
2024-10-01,2024,2008-2025,industrial,wind,0
2024-10-01,2024,2008-2025,electric power,wind,135.026
2024-10-01,2024,2008-2025,commercial,wind,0
2024-11-01,2024,2008-2025,industrial,wind,0
2024-11-01,2024,2008-2025,commercial,wind,0
2024-11-01,2024,2008-2025,electric power,wind,136.841
2024-12-01,2024,2008-2025,commercial,wind,0
2024-12-01,2024,2008-2025,industrial,wind,0
2024-12-01,2024,2008-2025,electric power,wind,134.764
2025-01-01,2025,2008-2025,electric power,wind,148.704
2025-01-01,2025,2008-2025,industrial,wind,0
2025-01-01,2025,2008-2025,commercial,wind,0
2025-02-01,2025,2008-2025,industrial,wind,0
2025-02-01,2025,2008-2025,electric power,wind,134.202
2025-02-01,2025,2008-2025,commercial,wind,0
2025-03-01,2025,2008-2025,electric power,wind,172.561
2025-03-01,2025,2008-2025,industrial,wind,0
2025-03-01,2025,2008-2025,commercial,wind,0
2025-04-01,2025,2008-2025,commercial,wind,0
2025-04-01,2025,2008-2025,industrial,wind,0
2025-04-01,2025,2008-2025,electric power,wind,156.474
2025-05-01,2025,2008-2025,commercial,wind,0
2025-05-01,2025,2008-2025,electric power,wind,125.756
2025-05-01,2025,2008-2025,industrial,wind,0
2025-06-01,2025,2008-2025,electric power,wind,122.033
2025-06-01,2025,2008-2025,industrial,wind,0
2025-06-01,2025,2008-2025,commercial,wind,0
2025-07-01,2025,2008-2025,commercial,wind,0
2025-07-01,2025,2008-2025,industrial,wind,0
2025-07-01,2025,2008-2025,electric power,wind,108.49
2025-08-01,2025,2008-2025,electric power,wind,93.077
2025-08-01,2025,2008-2025,industrial,wind,0
2025-08-01,2025,2008-2025,commercial,wind,0
2025-09-01,2025,2008-2025,commercial,wind,0
2025-09-01,2025,2008-2025,industrial,wind,0
2025-09-01,2025,2008-2025,electric power,wind,87.561
2025-10-01,2025,2008-2025,electric power,wind,134.82
2025-10-01,2025,2008-2025,industrial,wind,0
2025-10-01,2025,2008-2025,commercial,wind,0
2025-11-01,2025,2008-2025,industrial,wind,0
2025-11-01,2025,2008-2025,commercial,wind,0
2025-11-01,2025,2008-2025,electric power,wind,139.614
2025-12-01,2025,2008-2025,electric power,wind,129.39
2025-12-01,2025,2008-2025,commercial,wind,0
